timestamp,volume,close,high,low,open
1612526400,505.22170471,37960.445,38266.66,37530.93,37684.365
1612540800,461.59318238,37613.625,38155.91,37243.99,37960.46
1612555200,280.50837371,38291.685,38293.935,37488.3,37613.63
1612569600,833.47358463,39373.69,39652.5,38209.965,38290.675
1612584000,351.03155273,39350.52,39487.16,38766.0,39373.79
1612598400,629.11409625,40183.675,40454.54,39063.76,39350.87
1612612800,485.69726958,40852.115,40853.135,39888.58,40183.675
1612627200,409.28339014,40173.455,40973.68,39961.26,40852.86
1612641600,354.20899137,39196.32,40460.0,39056.465,40173.455
1612656000,408.78572616,38842.15,39599.995,38359.97,39204.33
1612670400,326.5546767,39028.605,39069.615,37951.3825,38839.9325
1612684800,341.18018366,39042.485,39686.885,38765.1,39026.35
1612699200,404.56680848,37921.385,39265.13,37588.0,39046.03
1612713600,373.29122911,38052.67,38451.525,37356.395,37921.385
1612728000,312.3274208,38800.2225,39072.6675,37731.19,38053.01
1612742400,270.84020996,38072.84,39123.9,38017.065,38800.72
1612756800,259.45181205,39267.87,39366.855,38002.62,38072.85
1612771200,302.69220679,39408.995,39496.995,38868.96,39267.305
1612785600,1518.83575141,43642.99,44189.9,39100.8625,39409.0
1612800000,598.94742094,43048.1225,44199.0,42528.15,43652.57
1612814400,847.12219711,46364.605,46762.08,42913.08,43048.125
1612828800,729.98092833,46585.95,47444.09,45489.72,46365.38
1612843200,611.54692418,47483.63,48100.0,46211.8625,46582.215
1612857600,554.80529472,46380.955,47852.01,45585.53,47483.81
1612872000,569.51903936,46787.22,47076.875,45002.28,46380.96
1612886400,445.42821671,47061.205,47403.16,46037.73,46774.645
1612900800,358.47301346,46437.1125,47483.39,46182.29,47060.99
1612915200,418.68240169,46209.48,46880.51,46007.00125,46415.97
1612929600,388.74224599,46558.48625,46913.73,45606.06,46209.5
1612944000,443.88444202,46579.025,47294.64,46258.28,46558.48625
1612958400,845.13268595,44339.44,46590.545,43737.5,46581.1
1612972800,428.99142974,45190.705,45227.145,43827.7,44361.86
1612987200,280.59296026,44815.84,45305.0,44356.3,45190.81
1613001600,293.61569958,45429.55,45596.33,44001.38,44816.85
1613016000,331.11275678,44711.8775,45653.63,44406.2725,45430.33
1613030400,441.59914674,46057.815,46518.8975,44514.2825,44709.89
1613044800,796.17102616,47953.17,48316.06,46057.81,46057.815
1613059200,465.49238874,47768.465,48272.89,46965.2,47954.54
1613073600,479.58742302,47958.7475,48625.955,46548.58,47768.77
1613088000,413.04851395,47592.075,48964.38,47419.56,47964.06
1613102400,359.90307723,47325.285,47592.94,46809.22,47591.87
1613116800,367.40763771,47567.995,47959.18,47037.565,47337.02
1613131200,501.59755959,47027.52,48111.0,46192.32,47567.57
1613145600,403.24737108,47270.405,47960.0,46931.65,47027.52
1613160000,343.07646411,47313.985,48111.0,47153.525,47271.6
1613174400,374.87820945,47822.925,48106.53,47209.435,47308.82
1613188800,341.31744592,47016.99,47923.3,47000.52,47823.01
1613203200,515.21360371,46596.65,47572.85,46267.04,47009.22
1613217600,384.36874278,47088.095,47300.0,46241.455,46596.18
1613232000,303.00464578,46867.6,47381.67,46724.13,47088.095
1613246400,248.58363899,47151.835,47382.495,46666.665,46868.18
1613260800,323.33384259,47268.58,47693.29,47025.325,47153.33
1613275200,569.19087475,48737.325,49376.13,47231.24,47270.255
1613289600,357.46627215,49046.525,49336.24,48405.57,48737.6375
1613304000,526.90250549,48548.695,49693.81,48116.79,49047.05
1613318400,267.73171292,48696.425,49076.22,48405.55,48543.49
1613332800,233.40026091,48588.205,49288.83,48517.24,48696.8
1613347200,689.76394479,47115.93,48998.28,45698.81,48588.04
1613361600,419.12910452,47261.235,47400.0,46302.93,47115.14
1613376000,296.84287096,47791.81,47998.165,47122.95,47261.235
1613390400,376.78740989,47941.73,48213.0,47445.3225,47792.2
1613404800,313.85029522,48644.325,48787.24,47939.025,47940.77
1613419200,287.66455286,47913.175,48782.5075,47666.66,48644.33
1613433600,423.14083829,49615.375,49621.21,47027.075,47913.71
1613448000,415.06036199,49175.475,49980.0,48570.3,49615.38
1613462400,199.1736223,48906.02,49314.91,48673.76,49174.525
1613476800,511.67301546,48957.01,50500.0,48400.0,48914.07
1613491200,273.0862594,48534.35,49273.0,47804.81,48957.03
1613505600,108.35544842,49150.26,49275.41,48194.86,48534.91
1613520000,233.54513268,49656.31,50250.0,48967.28,49149.93
1613534400,412.40176285,51097.55,51192.12,49125.97,49657.16
1613548800,386.23516055,51273.44,51655.0,50632.92,51097.27
1613563200,274.59227293,51150.34,51600.0,50546.21,51272.82
1613577600,217.29796227,52134.77,52333.0,50790.33,51154.03
1613592000,209.23192097,52104.14,52590.0,51931.66,52138.38
1613606400,200.76665794,52008.26,52524.02,51954.79,52104.89
1613620800,194.54269458,51917.2,52275.86,51310.45,52017.04
1613635200,230.98866555,51346.99,52132.86,51132.41,51905.25
1613649600,245.01816013,51585.01,52272.72,50877.27,51349.23
1613664000,145.63387591,51765.29,52166.67,51450.14,51583.7
1613678400,123.82842164,51566.98,52180.81,51516.18,51763.87
1613692800,227.75976962,51250.25,51941.67,50751.89,51568.2
1613707200,177.20137899,51742.49,51877.54,50926.9,51250.12
1613721600,359.3166656,52697.21,52948.71,51716.75,51728.5
1613736000,462.54949987,53856.04,53868.84,52300.06,52697.53
1613750400,582.85449337,54975.69,55642.44,53594.2,53856.2
1613764800,330.8550228,55904.95,56326.0,54806.01,54975.7
1613779200,343.5877438,55698.08,56716.12,55326.56,55909.3
1613793600,219.35952691,55209.23,56147.36,55179.09,55697.19
1613808000,229.993507,56346.66,56354.99,55000.0,55209.15
1613822400,479.50550419,56143.59,57559.19,55786.68,56346.54
1613836800,258.84165186,56964.61,57409.08,56138.44,56144.77
1613851200,424.28631878,55854.69,57021.98,53942.85,56965.15
1613865600,227.95026181,56499.9,56888.15,55483.12,55853.66
1613880000,153.60112149,56076.7,56933.32,55927.62,56500.0
1613894400,248.87689397,57250.0,57799.99,55857.15,56076.53
1613908800,220.16542051,57269.97,57549.0,56603.73,57250.0
1613923200,330.32767948,58070.54,58320.26,57005.13,57272.72
1613937600,177.08116342,57418.94,58241.14,56968.86,58067.55
1613952000,390.92376236,55853.81,57508.96,55766.12,57418.94
1613966400,317.44007155,56439.78,56533.32,55102.04,55864.62
1613980800,433.09729709,54536.41,56623.57,53537.06,56439.78
1613995200,1507.87033675,53245.06,54657.68,47835.69,54538.31
1614009600,354.01757501,53588.78,53826.69,51590.92,53243.4
1614024000,245.99347055,54103.26,54980.64,53300.35,53588.79
1614038400,534.5931014,51896.68,54191.12,50912.8,54092.5
1614052800,722.99172074,49664.2,52300.93,48637.17,51902.71
1614067200,1836.76879861,46363.35,49991.83,44939.3,49664.2
1614081600,922.693675,48599.34,49543.58,45782.77,46357.04
1614096000,459.24819323,45511.46,49235.69,45511.44,48599.41
1614110400,295.55420815,48899.65,48918.33,45266.94,45525.76
1614124800,457.12145211,50871.75,50952.03,47000.01,48900.07
1614139200,401.01631355,50099.62,51328.02,49460.29,50871.75
1614153600,406.36178787,50343.64,51345.09,49816.91,50098.5
1614168000,478.20789238,49816.48,51268.28,48470.59,50347.36
1614182400,222.91750551,48966.26,50130.5,48815.27,49817.81
1614196800,241.87343165,49687.99,49743.0,48040.27,48966.74
1614211200,253.64784008,50213.6,50865.99,49532.2,49687.82
1614225600,254.27814768,50387.16,50554.99,49537.35,50205.92
1614240000,351.53622252,50295.6,50499.83,48595.85,50387.6
1614254400,585.62021991,50837.77,51976.88,50087.14,50300.49
1614268800,374.88182393,49445.52,51319.42,49245.0,50837.61
1614283200,622.48201052,47106.56,49537.34,46703.66,49445.66
1614297600,698.38437769,47331.72,47772.85,46005.71,47088.45
1614312000,800.80050222,44970.85,47768.88,44139.3,47331.95
1614326400,591.88243888,46427.12,46876.52,44941.8,44970.94
1614340800,514.40145027,47586.32,47843.22,45844.36,46429.28
1614355200,372.59191973,46938.84,48400.0,46635.91,47590.27
1614369600,429.25168085,46293.99,47108.07,45086.2,46950.0
1614384000,384.33467225,47438.68,48059.51,46173.3,46293.95
1614398400,337.84444396,47165.34,48350.0,46913.93,47438.68
1614412800,305.46782009,47288.36,47631.56,46241.61,47166.89
1614427200,324.96270457,46513.49,47800.0,46341.9,47302.95
1614441600,182.74310046,47410.53,47440.66,46276.92,46525.38
1614456000,350.92097612,46116.28,47546.28,45000.0,47410.28
1614470400,428.68512202,44621.53,46630.24,44444.48,46111.76
1614484800,537.03620978,44414.08,45539.02,43751.83,44627.99
1614499200,278.66080485,45280.9,45499.97,44390.0,44400.7
1614513600,486.61618616,43395.58,45482.72,43195.28,45289.36
1614528000,384.80141015,44413.61,44528.32,43005.0,43392.71
1614542400,415.37690247,45139.06,45888.0,44102.56,44416.1
1614556800,406.51894144,46332.54,46775.06,44963.43,45129.07
1614571200,232.41054775,46276.78,46666.54,45649.63,46332.51
1614585600,474.78615676,47731.93,47885.36,46264.97,46286.03
1614600000,622.03470098,49166.58,49242.42,47449.12,47727.51
1614614400,437.20145478,48258.3,49451.74,48033.02,49179.17
1614628800,317.63576953,49590.49,49768.65,47924.56,48258.38
1614643200,368.14175035,48970.02,50193.1,48746.12,49591.18
1614657600,306.71976564,48346.61,49383.62,48324.07,48972.51
1614672000,283.86734256,48827.93,49254.61,48292.56,48345.31
1614686400,399.02257861,48669.27,49681.11,48389.83,48827.9
1614700800,548.8186195,47473.98,48703.61,47174.0,48670.73
1614715200,262.56978079,48443.08,48469.96,47068.69,47473.54
1614729600,189.97599151,48708.6,48958.5,48104.29,48444.52
1614744000,417.73912271,49746.7,49948.7,48650.36,48708.6
1614758400,527.30104143,51666.63,51763.59,49746.76,49746.76
1614772800,606.3419341,50766.63,52586.62,50500.0,51665.19
1614787200,289.95702094,50861.24,51589.73,50295.37,50770.08
1614801600,195.61658956,50339.39,51341.9,50336.14,50860.34
1614816000,336.69983538,49563.5,51742.42,49411.76,50342.93
1614830400,303.30355935,49698.25,49863.14,49014.04,49563.18
1614844800,422.74151703,49309.82,50736.0,48531.75,49698.88
1614859200,540.56431585,49412.88,50533.12,48724.35,49315.84
1614873600,681.06119212,47990.06,50016.66,47600.15,49412.19
1614888000,228.18740638,48378.81,48689.64,47500.05,47987.95
1614902400,504.80119923,47286.92,48379.3,46338.29,48378.92
1614916800,262.493969,47395.44,47537.57,46515.15,47286.42
1614931200,272.84433456,47475.12,47518.45,46432.22,47372.24
1614945600,695.70568289,47888.98,48736.83,46981.14,47475.11
1614960000,580.96796477,49289.36,49382.74,46887.43,47881.89
1614974400,252.38076651,48756.89,49436.55,48607.42,49288.69
1614988800,164.65009318,48646.93,49142.44,48234.92,48757.02
1615003200,204.58121811,48819.51,49096.09,48115.54,48648.06
1615017600,230.95464146,48150.62,49085.65,47964.37,48818.07
1615032000,302.27935206,47271.31,48197.75,47077.11,48150.65
1615046400,233.23823177,48344.48,48673.0,47137.63,47294.08
1615060800,197.59436437,48869.0,49186.46,48243.46,48344.46
1615075200,273.17910257,49547.51,49895.31,48872.27,48874.85
1615089600,232.77197663,50047.03,50180.0,49134.15,49547.51
1615104000,359.57263842,50695.46,51111.0,50045.95,50046.99
1615118400,270.30509912,50572.35,51235.41,50157.18,50696.69
1615132800,336.08810287,50380.79,51348.26,50282.62,50576.9
1615147200,270.07746358,50982.35,51432.54,49774.18,50377.75
1615161600,328.33488016,50581.98,51800.0,50251.25,50973.39
1615176000,488.67246816,49751.02,50977.22,49515.15,50584.08
1615190400,353.33850095,50482.64,50540.88,49275.53,49751.61
1615204800,350.29339123,51058.57,51226.15,50110.63,50492.85
1615219200,225.08815027,51306.3,51432.96,50556.86,51058.33
1615233600,266.99472833,52375.09,52375.09,51246.37,51308.24
1615248000,464.90404872,53837.99,54071.42,51829.85,52374.98
1615262400,401.87568008,53537.85,54442.85,53425.76,53839.16
1615276800,275.35387395,54225.56,54350.0,53297.6,53539.07
1615291200,345.36025584,54096.37,54783.51,53554.43,54226.22
1615305600,204.5598757,54099.77,54333.32,53636.36,54103.49
1615320000,284.139645,54881.38,54882.35,53885.52,54099.83
1615334400,497.66428006,53468.9,55861.75,53183.67,54882.35
1615348800,267.92568989,54194.79,54400.0,53025.96,53473.26
1615363200,295.10687431,54841.25,55414.94,54068.97,54197.2
1615377600,402.72593397,56327.67,56459.45,54840.0,54841.25
1615392000,345.13336781,56706.76,57374.91,56107.92,56324.59
1615406400,295.07190543,55876.32,57208.79,55547.76,56729.48
1615420800,283.40039779,55972.84,56469.55,55179.49,55862.14
1615435200,245.46301017,55010.0,56164.19,55009.63,55980.0
1615449600,444.29996137,56232.98,56255.04,54285.72,55018.54
1615464000,500.8836711,56340.76,57200.0,55720.01,56226.67
1615478400,395.10658917,56815.63,57618.19,56301.81,56343.31
1615492800,381.83733783,57791.73,58117.64,56571.42,56816.07
1615507200,300.64679908,57114.82,58066.53,56654.21,57767.33
1615521600,245.85605551,56709.52,57420.42,56363.65,57114.52
1615536000,360.3384758,56501.22,57105.01,55826.77,56676.18
1615550400,301.30815866,56956.74,57078.05,55000.0,56500.61
1615564800,240.95861152,56899.0,57727.27,56716.39,56953.8
1615579200,451.9277433,57248.49,57483.84,56275.96,56899.0
1615593600,312.55754283,56697.33,57286.07,56098.66,57220.55
1615608000,93.91814597,57329.49,57365.65,56265.3,56691.21
1615622400,352.13914405,59854.98,60167.63,57133.82,57321.93
1615636800,145.28511768,59693.09,60444.76,59259.26,59844.77
1615651200,340.64575523,60794.56,60862.05,59459.45,59685.67
1615665600,126.43801168,61181.27,61841.75998,60586.2,60794.22
1615680000,119.43789446,61337.35,61700.0,60731.03,61193.91
1615694400,78.16783837,60498.23,61523.54,60473.37,61355.69
1615708800,143.51399657,60288.79,61108.75,59366.55,60497.31
1615723200,100.4852663,59678.32,60536.86,59500.0,60284.87
1615737600,340.65935156,59922.16,60346.33,59300.0,59679.27
1615752000,73.34725332,58999.99,60724.62,58999.99,59922.16
1615766400,117.21379592,60379.31,60467.09,58736.84,59000.01
1615780800,315.36253012,57784.18,60626.58,57273.28,60380.99
1615795200,439.99273941,56148.12,58326.09,54659.74,57784.19
1615809600,328.42037931,56212.39,57270.07,55041.37,56147.04
1615824000,116.93521913,56578.0,56670.47,55486.96,56222.68
1615838400,95.11552075,55623.9,56923.07,55553.74,56563.03
1615852800,338.42612729,54277.8,56073.29,53282.59,55619.05
1615867200,199.84889315,55206.73,55457.5,53625.0,54277.36
1615881600,144.6144102,55461.6,56365.87,55081.73,55232.12
1615896000,180.12930737,55846.15,55900.0,54628.22,55455.08
